2550001,"{""filename"":""2550001"",""title"":""BETTER LIFE, A"",""Genre"":""Drama"",""Rating"":""PG-13"",""Short_Synopsis"":""An illegal immigrant, who struggles to give his teenage son a better life by working as a gardener in Los Angeles, is determined to do whatever it takes to move out of the city and get his son away from gangs and into a decent school."",""adBreaks"":""00:11:14:00,00:21:31:00,00:32:21:00,00:43:38:00,00:55:29:00,01:06:40:00,01:16:27:00,01:25:29:00"",""Director"":""Chris Weitz"",""Cast"":""Demian Bichir, Eddie 'Piolin' Sotelo, Joaqu�n Cosio, Jos� Juli�n, Nancy Lenehan, Gabriel Chavarria, Bobby Soto, Chelsea Rendon, Trampas Thompson, Tim Griffin, Valorie Hubbard, Dolores Heredia, Isabella Rae Thomas, Carlos Linares, Robert Peters"",""Runtime"":""98"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""2011""}"
3000149,"{""filename"":""3000149"",""title"":""CADENCE"",""Genre"":""Drama"",""Rating"":""PG-13"",""Short_Synopsis"":""As punishment for drunken, rebellious behavior, a young white soldier (Charlie Sheen) is thrown into a stockade populated entirely by black inmates who are lead by Stokes (Laurence Fishburne) and overseen by a sadistic Sergeant (Martin Sheen)."",""adBreaks"":""00:10:31:15,00:22:29:04,00:36:03:04,00:48:04:17,00:58:19:00,01:10:19:05,01:21:16:03"",""Director"":""Martin Sheen"",""Cast"":""Charlie Sheen, Martin Sheen, Laurence Fishburne, Michael Beach, Ramon Estevez, John Toles, F. Murray Abraham, Blu Mankuma, Harry Stewart, James Marshall"",""Runtime"":""97"",""HD"":""No"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""1991""}"
9380061,"{""filename"":""9380061"",""title"":""CUBE"",""Genre"":""Sci-Fi, Fantasy, Drama, Suspense, Horror, Thriller"",""Rating"":""R"",""Short_Synopsis"":""A group of six complete strangers of widely varying personalities and backgrounds are involuntarily placed in an endless maze containing deadly traps. With no memory of how they arrived in the maze, they must find a way out."",""adBreaks"":""00:11:57:00,00:23:58:00,00:34:00:00,00:44:18:00,00:54:59:00,01:05:42:00,01:16:08:00"",""Director"":""Vincenzo Natali"",""Cast"":""Nicole DeBoer, Nicky Guadagni, David Hewlett, Andrew Miller, Julian Richings, Wayne Robson, Maurice Dean Wint"",""Runtime"":""90"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""1998""}"
9380062,"{""filename"":""9380062"",""title"":""CUBE 2"",""Genre"":""Mystery, Horror, Thriller, Science Fiction"",""Rating"":""R"",""Short_Synopsis"":""Eight strangers wake in a cube-shaped room with no idea of how they arrived. All they do know is that they have been plunged into a fourth-dimensional netherworld where they must escape from a gigantic puzzle box full of lethal challenges."",""adBreaks"":""00:10:30:00,00:21:05:00,00:31:07:00,00:41:30:00,00:52:12:00,01:04:03:00,01:14:03:00,01:24:09:00"",""Director"":""Andrzej Sekula"",""Cast"":""Kari Matchett, Geraint Wyn Davies, Grace Lynn Kung, Matthew Ferguson, Neil Crone, Barbara Gordon, Lindsey Connell, Greer Kent, Bruce Gray, Philip Akin, Paul Robbins, Andrew Scorer"",""Runtime"":""95"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""2003""}"
9380063,"{""filename"":""9380063"",""title"":""CUBE ZERO"",""Genre"":""Action/Adventure, Mystery, Horror, Thriller, Sci-Fi"",""Rating"":""R"",""Short_Synopsis"":""A group of unwilling participants frantically moves through an ominous construct of cube-shaped rooms. Each room holds the threat of hideously inventive and painful death. Finding the real exit, however, may not offer the freedom one seeks."",""adBreaks"":""00:10:06:00,00:20:18:00,00:30:00:00,00:40:05:00,00:50:10:00,01:02:04:00,01:12:15:00,01:22:49:00"",""Director"":""Ernie Barbarash"",""Cast"":""Zachary Bennett, David Huband, Stephanie Moore, Martin Roach, Terri Hawkes, Mike 'Nug' Nahrgang, Richard McMillan, Tony Munch, Michael Riley, Joshua Peace, Diego Klattenhoff, Alexia Filippeos, Jasmin Geljo, Fernando Cursione, Flossie McKnight"",""Runtime"":""97"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""2005""}"
1620216,"{""filename"":""1620216"",""title"":""DANCE OF THE DEAD"",""Genre"":""Horror, Comedy"",""Rating"":""R"",""Short_Synopsis"":""When the dead rise and begin eating the flesh of the living at a local high school prom, it is up to the geeky members of the sci-fi club to save the world�and to get dates to the prom."",""adBreaks"":""00:11:33:00,00:22:20:00,00:32:17:00,00:43:57:00,00:56:23:00,01:05:23:00,01:19:10:00"",""Director"":""Gregg Bishop"",""Cast"":""Jared Kusnitz, Greyson Chadwick, Chandler Darby, Carissa Capobianco, Randy McDowell, Blair Redford, Mark Oliver, Justin Welborn, Michael Mammoliti, Mark Lynch, Lucas Till, Hunter Pierce, Jonathan Spencer, Stephen Caudill, J. Jacob Adelman, James Jarr"",""Runtime"":""87"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""2008""}"
3340279,"{""filename"":""3340279"",""title"":""DAYDREAM NATION"",""Genre"":""Romance, Drama"",""Rating"":""R"",""Short_Synopsis"":""Seventeen-year-old Caroline (Kat Dennings) finds herself entangled in a love triangle between her classmate and her high school teacher (Josh Lucas)."",""adBreaks"":""00:10:37:00,00:21:22:00,00:33:19:00,00:43:20:00,00:55:40:00,01:07:23:00,01:17:59:00"",""Director"":""Michael Goldbach"",""Cast"":""Kat Dennings, Reece Thompson, Andie MacDowell, Josh Lucas, Rachel Blanchard, Landon Liboiron"",""Runtime"":""98"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""2010""}"
3340310,"{""filename"":""3340310"",""title"":""DINOCROC VS. SUPERGATOR"",""Genre"":""Horror, Thriller, Sci-Fi"",""Rating"":""NR"",""Short_Synopsis"":""An evil investor's personal experiment goes awry, creating Dinocroc, and the only way to destroy the creature is to release its mortal enemy, Supergator."",""adBreaks"":""00:09:36:00,00:20:30:00,00:30:21:00,00:42:16:00,00:52:21:00,01:04:09:00,01:17:46:00"",""Director"":""Rob Robertson, Jim Wynorski"",""Cast"":""David Carradine, John Callahan, Rib Hillis"",""Runtime"":""86"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""2011""}"
3340311,"{""filename"":""3340311"",""title"":""DINOSHARK"",""Genre"":""Horror, Thriller, Sci-Fi"",""Rating"":""NR"",""Short_Synopsis"":""A lush vacation spot in Mexico is terrorized by a mysterious pre-historic creature that no one believes exists, except a young boat captain. Now it is up to the captain to stop Dinoshark before it invades an inland waterway full of swimmers."",""adBreaks"":""00:10:49:23,00:23:46:28,00:34:29:17,00:46:38:18,00:57:14:12,01:07:05:04,01:18:54:11"",""Director"":""Kevin O'Neill"",""Cast"":""Eric Balfour, Iva Hasperger, Aaron Diaz"",""Runtime"":""92"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""2011""}"
9380162,"{""filename"":""9380162"",""title"":""LEPRECHAUN"",""Genre"":""Horror, Comedy, Sci-Fi"",""Rating"":""R"",""Short_Synopsis"":""A horrific Leprechaun goes on a rampage after his precious bag of gold coins is stolen. He uses all of his magical destructive powers to trick, terrorize, and kill anyone who is unlucky enough to hinder his relentless search."",""adBreaks"":""00:10:28:18,00:23:27:27,00:33:38:18,00:44:56:10,00:55:56:12,01:05:31:03,01:19:10:09"",""Director"":""Mark Jones"",""Cast"":""Jennifer Aniston, Warwick Davis, Ken Olandt, Mark Holton, Robert Gorman, Shay Duffin, John Sanderford, John Voldstad, Pamela Mant, William Newman, David Permenter, Raymond C. Turner, Heather Kennedy, Tim Garrick, Alexandra Sachs, Brandon Sachs"",""Runtime"":""91"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""1993""}"
9380165,"{""filename"":""9380165"",""title"":""LEPRECHAUN 4: LOST IN SPACE"",""Genre"":""Horror, Comedy, Sci-Fi"",""Rating"":""R"",""Short_Synopsis"":""The evil leprechaun returns with a new plot to become king of an alien planet. Can an eccentric group of space marines thwart his plans before it's too late?"",""adBreaks"":""00:10:21:00,00:20:58:00,00:31:20:00,00:41:44:00,00:52:54:00,01:07:25:00,01:19:01:00"",""Director"":""Brian Trenchard-Smith"",""Cast"":""Warwick Davis, Brent Jasmer, Debbe Dunning, Jessica Collins, Guy Siner, Gary Grossman, Rebecca Carlton, Tim Colceri, Miguel A. N��ez Jr., Mike Cannizzo, Rick Peters, Geoff Meed, Ladd York, James Quinn"",""Runtime"":""95"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""1997""}"
9380163,"{""filename"":""9380163"",""title"":""LEPRECHAUN II"",""Genre"":""Horror, Comedy, Sci-Fi"",""Rating"":""R"",""Short_Synopsis"":""A thousand years ago, an evil leprechaun was thwarted as he tried to ensnare a young bride. Now, in 1994 Los Angeles, the leprechaun is determined to take the beautiful descendant of the woman for his bride and he will leave a trail of carnage doing it."",""adBreaks"":""00:11:30:00,00:22:03:00,00:33:05:00,00:43:46:00,00:55:59:00,01:07:49:00"",""Director"":""Rodman Flender"",""Cast"":""Warwick Davis, Charlie Heath, Shevonne Durkin, Sandy Baron, Adam Biesk, James Lancaster, Linda Hopkins, Arturo Gil, Kimmy Robertson, Clint Howard, Andrew Craig, David Powledge, Billy Beck, Al White, Martha Hackett, Jonathan R. Perkins, Tony Cox"",""Runtime"":""85"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""1994""}"
9380164,"{""filename"":""9380164"",""title"":""LEPRECHAUN III"",""Genre"":""Horror, Comedy, Sci-Fi"",""Rating"":""R"",""Short_Synopsis"":""The Leprechaun is on another rampaging hunt for his missing gold. This time he�s trying his luck in Las Vegas after an unlucky college student stumbles upon one of the Leprechaun's stolen gold shillings."",""adBreaks"":""00:10:34:00,00:23:37:00,00:34:08:00,00:44:24:00,00:54:54:00,01:05:06:00,01:15:10:00"",""Director"":""Brian Trenchard-Smith"",""Cast"":""Warwick Davis, John Gatins, Lee Armstrong, John DeMita, Michael Callan, Caroline Williams, Marcelo Tubert, Tom Dugan, Leigh-Allyn Baker, Richard Reicheg, Linda Shayne, Ian Gregory, Roger Hewlett, Terry Lee Crisp, Jennifer Stein, Susan Skinner"",""Runtime"":""93"",""HD"":""Yes"",""license_start_date"":""01-03-2022T00:00:00.000Z"",""license_end_date"":""31-03-2022T00:00:00.000Z"",""release date"":""1995""}"
